worker_id,task_id,task_response_id,is_reviewed,review_score,tweet_id,text,username,bio
Z6J69GNZYEXY,b4ec4016-b695-437e-8dbf-c5e4cee19b03,12af7c24-7117-427b-b9a7-81a550272dd6,FALSE,,1.54E+18,@eire175 @idyllchatter @go_figureitout @kylegriffin1 Politicians on both sides don't work for the people..they work… https://t.co/bHCUOz6quI,TonyKha9,
Z6J69GNZYEXY,cb3afb33-ef48-464e-af71-632f74b5158d,135d783f-dad2-4cb2-b959-359d2c080b46,FALSE,,1.54E+18,@JessicahMatshe @CNN Anti abortion stand is not only from Christian belivers. It's common sense. A right or a wrong… https://t.co/1aMj8YCLp8,GeorgeGuantai,"Health Matters

 Farming-Horticuture,lots of fruits

Strict Christian

Loves birds&politics

Righteousness exalts a nation, but sin is a reproach to any people."
7ZGW996YFZ6X,5d6fd3be-af3c-41c7-8b9c-9f74cd1b2fa7,13ecdc6b-6749-4bf0-95b8-d20c8a09d81c,FALSE,,1.54E+18,"@theLassie27 @mintyMit @TheGlobalLatino @YungPrxda @superbruhalt @eeqasx @mobdarko @hoeglizzy no, I recognize there… https://t.co/QFC9lOjUzu",Yo03113181,
7R2NKCJQNXPP,adf9085c-d7ad-431d-bd1c-773e99259193,143cf39b-c6de-4399-896b-b8da3c637c00,FALSE,,1.54E+18,@theylikeadam fuck abortion  unless she is a rape victim,Ithug667,18
7R2NKCJQNXPP,85158468-0d15-4d11-92a1-90498f8cd55b,14ae9507-42f6-4579-97c5-07ab42fdea43,FALSE,,1.54E+18,@GerryBorn Dallas is out of control! They had a speaker say that they have to protect the right of abortion for tra… https://t.co/Dra9DGI11A,MonkeyFreeMe,"Get the monkey off your back. Educator, father, husband, frugal to a fault, double comma club member, pics on Instagram.
Also @backtendeercamp"
QEZAEMV2WF9D,f7b34f1a-72a1-4654-92af-a3f89040a58a,15c71491-bfda-47af-84ff-d659d8c9a84c,FALSE,,1.54E+18,@GEdwards2021 @PoettOnYT @Gus15372522 @pasghetti__ @jentaub There is no right to an abortion in the Constitution. Y… https://t.co/ytpEIZ40Zc,RBrandmayr,"Constitutional Lawyer in Freehold, New Jersey. Card carrying conservative."
VNAQPVX4R36A,1f0cf73b-997f-4094-9548-2b1283bae71e,16f43e0c-c1bc-4550-bb87-641546e3ca68,FALSE,,1.54E+18,@VoteGloriaJ Try to compare to the Taliban try getting a abortion there. Move there and find out. The home of missi… https://t.co/vUB6ZGKMxs,Edward85551058,flying my  fpv drone and camera drones. investing and doge. and space missions.
WFRWYPY7XZJ9,9e31ac7c-7d78-4e25-a88c-8f953956a5aa,18980dab-3e6c-4098-a695-08647faa5585,FALSE,,1.54E+18,@OmnisLuminae @ElijahSchaffer @SaraGonzalesTX They can get abortion in Commifornia tho 😂,Heddah16,The storm is coming 🐸🐸🐸
KY33NRPCAEZT,553b376a-86fe-4dcc-aec7-e82a8e386703,18da6b5f-6c3b-4c31-82a2-f92b34544618,FALSE,,1.54E+18,@layr951 @mchooyah Sure it does. What precludes us from that? Roe v Wade does NOT make abortion illegal. It makes i… https://t.co/UO2QE7iNqs,Marquessa19,"Independent thinker, lifelong learner and teacher of Life. Won a cage fight against Stage 4 Cancer and Covid at the same time. In Remission!"
R7XYZ4FKMFF9,5050e37e-452b-4aec-aa30-77712cd3babd,196c9fbe-2faf-4b86-b074-1675e8cc1eda,FALSE,,1.54E+18,"@workinalbertan2 Much of Africa is overwhelmingly pro life, activists there are sick of western nations pushing abo… https://t.co/AxRyI5ScKa",MommaJen6974,Veteran home-schooler. Mom to 4. Proud oilfield wife of 26 years. Pronouns: HER/Royal/Highness #TrudeauForTreason #HonkHonk No DM’s
R7XYZ4FKMFF9,1e24b16f-9567-40ad-acc0-b5890672c04f,198508a9-ff5c-457b-b4ca-a58da25fda32,FALSE,,1.54E+18,@robertalives @TheresaGoPats @intothefray68 Interesting that a liberal doesn't know what a baby looks like.  So iro… https://t.co/z4pD0DTv5J,SimonScottsen,I know that Jesus loves you and will help you.
T3RMAEPRMD6J,e65cd41b-6c15-4385-849e-b0c7ff6ae460,19ee5d14-4cad-4064-896d-ac3d8e60287d,FALSE,,1.54E+18,Fuck ur stupid ass abortion rights. Hope u bitches act sensible now 😂😂😂😂,vrredmay,Rani Sauni 🌸 island princess 🇯🇲
2AZWNZRTVACE,44a684b6-7619-4dfc-9beb-7cdf9bb9148b,1ac9e96e-0075-453e-889d-c040436bdee0,FALSE,,1.54E+18,"@SamuelLJackson Abortion is not healthcare. 

Killing a baby to save your career is not healthcare.

Killing a baby… https://t.co/z5mi2mT5Od",mindwhat,
73FP3QEHRD7V,b7993db2-9f37-46a8-9e95-059d9c2b46f0,1c0b9087-6dd9-40f9-84b1-f26329cf60a6,FALSE,,1.54E+18,"Notice how many of the women protesting in favor of abortion are 
ugly and/or overweight.",Sands_of__Time,"All praise is for Allah ﷻ | Quran-centric Shia Muslim | Traditional Conservative & Proud Iranian | Mixed Martial Arts | History, Philosophy, and Chess enjoyer."
R7XYZ4FKMFF9,a2c73fb1-6c29-4138-b97d-f3f523eb661f,1c1235ee-7845-4588-b0d2-78f18aaeb895,FALSE,,1.54E+18,"@parisa4justice This is absolutely incorrect. Yes, there’s an evangelical arm of the GOP that wants to prohibit abo… https://t.co/8WGrYFKoTv",NickDaisyComedy,I liked the old normal better than the new normal.
QEZAEMV2WF9D,5ca8d0f2-c24f-4221-a42d-1a288e2ce437,1ce016f1-c4a1-4661-a2ca-d65e634ababd,FALSE,,1.54E+18,"@GavinNewsom How is abortion, reproductive care?
Abortion is life ending, which has no link to reproductive care.
Y… https://t.co/Xw7JFXobu2",pt15014015,
4TG67HVWJNDP,89531ff9-562c-4527-ba1e-ca5213828848,1ce1e0be-6201-4729-b66a-7c80531cdd7a,FALSE,,1.54E+18,"@ArtValley818_ Remember when they said ""nobody celebrates abortion""?",805peej,
Z6J69GNZYEXY,b3c74841-312d-4ae5-89e5-64c7309d2961,1d5306ac-5b89-4d96-b3ee-13178f546c7c,FALSE,,1.54E+18,Roe v Wade is about to have the masses panties in a wad for the rest of the year while they prepare Dante’s Inferno… https://t.co/XvI8VLv2JP,SmokinSusieC,💖🌈 | WAKE THE FUCK UP | EARF IS FLAT 👹 | ♋️☀️♓️🌙♌️⬆️ | GODS WARRIOR🫡⚔️
7R2NKCJQNXPP,5247dbcb-0b40-4d0c-8ddb-9be3a2f1633f,1e4c9394-77d1-441a-b536-94968be2ae7f,FALSE,,1.54E+18,@MariahCarey Not true. Abortion is not in the constitution and should have always been left to the states. The  Dem… https://t.co/oxCX6Y0K9t,LilabbyT,Senior Technical Analyst
R7XYZ4FKMFF9,34f3a121-f1c2-4ae9-b9f8-78cddedd00ee,22659a74-1fe6-4466-a9c3-5ebcd9e12777,FALSE,,1.54E+18,"@MariahCarey No offense to you, you have a beautiful voice, but did you know the Supreme Court's job is to judge th… https://t.co/L6KiI3EjPZ",KMorrigan55,
R7XYZ4FKMFF9,c2eee550-bc66-4d36-a226-726bdc45ab3b,2412719d-c4b9-4443-bbf3-81d039cc291c,FALSE,,1.54E+18,"""Alito, Thomas 7 the Trump triplets overturned Roe v. Wade, a piece of judicial legislation written to save women f… https://t.co/ZAmfCPDwVh",SissyWillis,Beauty in unexpected places
CAG2KV7YTM69,e2a0ad14-267d-4bb7-8710-12e8dabaaf9e,2787e14b-a5a1-4c96-aa1f-aa628692d569,FALSE,,1.54E+18,The companies paying $4K in travel for abortion is not #woke or to help #women. Its #Economics101. Cheaper to pay t… https://t.co/IdxPth6FSf,FWRepWomen,"We are a team of dynamic, dedicated Republican women... We are mothers, daughters, grandmothers, sisters…. We Are You!"
R7XYZ4FKMFF9,491201e6-4664-4c1b-bfe6-8d38696749fe,285edbd2-07c0-4c97-acd4-68ea25b88a26,FALSE,,1.54E+18,"@InezFeltscher Interview my friend, Christi! 
“I guess I’m really glad my biological parents didn’t choose abortion… https://t.co/dYZo3OsCrq",AuthorCAL,"#ChildofGod, mother, friend. Stumbled into a #memoir writers' workshop and have been stuck in the genre ever since. Life is a precious gift, so #prolife."
R7XYZ4FKMFF9,89828cdd-1873-4d48-8aad-60940175fb22,2a18f288-6e6a-4949-98f2-93aca88aa6ec,FALSE,,1.54E+18,"The people upset about Roe V. Wade being overturned and think  the ruling ""took away their bodily autonomy"" (which… https://t.co/tnVV4k9djd",gods10rules,"Independent writer, contributor, blogger, & Freelancer.  Run my own blog called The Ronald Reagan  Of The 21st Century.  🇺🇸 

RTs are not  endorsements"
FPMCK2P37RW2,80d3df03-ea57-4300-bb8b-21dfe143a847,2acb7f9a-0448-4dc2-be78-b4b90a1f41f4,FALSE,,1.54E+18,"Pffft...all so stupid. Abortion is still legal in most states, where it should have been left back in 1973. Is Soros paying for these riots?",LeftistInsane,"On my 4th now.  #Frosteetoes #LeftyMcTweet #AlyssaMORONo 


Follow me on Parler as @Frosteetoes

Always keep a spare in this volatile Snow-Flake era."
DPNAMHPJRREC,00ff3203-7e80-417a-b0ed-416d5c87e09f,2b249637-bbf7-4200-8e69-0f055d1e0dfb,FALSE,,1.54E+18,Abortion is not in constitution.  What I said is conservatives r sick of liberals' insatiable lack of rational boun… https://t.co/WkGmi5Zo6j,jillianUSA2020,Conservative. ❤ the USA. MAGA!! Swamp Politicians must go.  Term limits!
T3RMAEPRMD6J,7401874a-9d65-40f0-a490-e1fdddd8028a,2b68fdc1-e706-4f66-b3a1-9f7074855071,FALSE,,1.54E+18,@MariahCarey You mean abortion on demand.  Better u teach her to say no.,JCSinger5,Husband Father Grandfather Soldier American
DPNAMHPJRREC,cde9745f-580d-4ed5-887b-500a2671f159,2b700c0f-21a5-436b-b70f-a7d8fb112624,FALSE,,1.54E+18,"Wait, so SCOTUS overturning roe v wade is attacking women’s rights? I thought women couldn’t be defined by anatomy?… https://t.co/Ig2di8dEtt",John_esmith13,Yeeyee
T3RMAEPRMD6J,4c4d63f6-8ab6-499e-82a2-c24bde75a1d1,2d93f5cb-3067-498c-a5b8-70af106f3379,FALSE,,1.54E+18,"@RustyE83 @libsoftiktok I think it’s past time modern women and men started using contraception, rather than aborti… https://t.co/Ge4tr81JeD",NoHoJO,Exquisitely Handcrafted Stuff...
FPMCK2P37RW2,2c42f220-a970-4b11-8a19-9d7bbdd94953,2d9832d8-fa42-433e-a718-731f0d6b6a9c,FALSE,,1.54E+18,Ok so Roe V Wade is now at the states. Here is how i see this : If you say killing a woman who is pregnant is  a do… https://t.co/KWyTmnroXe,SteranskyBradly,
3MEG6THYHV69,944c8fc3-3e74-4697-861f-c6880dd9ead9,2da18a5e-a853-4a3d-bcd7-ddee3fe9d700,FALSE,,1.54E+18,"Abortion is, by definition, dehumanizing. https://t.co/HK5Eq1uMjt",IdahoTribune,"Conservative States Deserve Common Sense Conservative Media — Independent, Reader Funded, Reliable — God Bless Idaho"
7R2NKCJQNXPP,4a3e523c-4780-4c3f-b9d0-34dd48ca67a9,2e66cd76-9769-4c24-b7aa-c517bd2183f2,FALSE,,1.54E+18,"@d2plai @cat_barnes30 Because women are going on social media and telling men they have no say in the matter.  So,… https://t.co/698Qi5aXO0",SomInternetGuy,Not much to say. I don't need followers.  I don't post much.  My comments are pithy and quippy.
VHYWA473JMK3,ae3caac3-8a10-4cc6-b9b4-f507a82843fc,2e79d951-0054-4a0b-8bc4-7bfed79131b4,FALSE,,1.54E+18,@Ultii400 @ParmesanPinot @That_Haifisch @RicoSuaveJD @Pappiness Thank you for Trump! Thank you for fascism! Thank y… https://t.co/w515aRMBFZ,JoAnn75649300,
WFRWYPY7XZJ9,6a5cbce7-6136-4916-8250-3a0c47d07d82,2e95381c-a17d-4a29-8656-e7a7531ebf5b,FALSE,,1.54E+18,@POTUS Maybe a “rape and incest” task force is in order since those are the leading cause of 70 million baby deaths… https://t.co/ifD56w95le,jgatorba8,🙏🇺🇸🇺🇸 Truth is Not Temporary 🇺🇸🇺🇸🙏 ✈️ ✈️ #MAGA #KAG #Conservative #CHRISTIAN ✝️♥️🗡⚖️👑⚜️✝️
QEZAEMV2WF9D,0b60fb83-ea2c-4940-8896-718ce7fa24ef,2eb50ccf-230e-4e3e-b827-7bb2bef9be8b,FALSE,,1.54E+18,@LilaGraceRose Thank you Lila for your tireless work ♥️ I think the overturning of Roe v. Wade has revitalized many… https://t.co/9SRUpHqiLw,YL08994787,
7R2NKCJQNXPP,bd1a5aee-f928-415b-82a3-d9ee2b2e2821,2f10ddce-c041-4fee-9a39-948f2ecfd259,FALSE,,1.54E+18,"The first joke I ever heard from George Carlin ‘you ever notice women against abortion, are the ones you wouldn’t w… https://t.co/Iy3dvG2ZA4",RareImagery,"Pissed off veteran, Patriot. I identify as a stoned dog here (which is a joke, as pronouns are). living behind enemy lines in Commiefornia"
7R2NKCJQNXPP,2f6d8918-f94c-4d59-a1b5-429b14367d11,30abf4f7-bcdd-4d3e-ac3a-9751cbe9b9f0,FALSE,,1.54E+18,"@OlPhilCollins @George10273037 @JamieSale @WBrettWilson A two-week old can't survive on its own.

You don't even un… https://t.co/pAijdZF09J",TomJefferson30,"Lover of liberty, freedom & personal responsibility. Sworn enemy of progressivist tyranny wherever found."
Z6J69GNZYEXY,41db7d1b-f913-42e0-abbc-4662f4ebda31,30d49bd6-90e2-47ed-bb3e-8d7986eb9a1a,FALSE,,1.54E+18,@CKHyppolite If they don't want to have children then they should enable all the numerous contraceptives and mechan… https://t.co/8y5GiOezur,AfroN8V,Sankofa
VME4939DFDXR,63c305ae-dfa2-4b29-90f9-c5702aedcf07,32aa79b7-db69-4291-9100-2e240c58aeee,FALSE,,1.54E+18,"@blowandpuffs It isn't even in the constitution hence why Roe V wade was overruled. Again, abortion being killing o… https://t.co/wv7rGCdxdV",h8techan,hager 🦆🪖🪶🍘 | imagine getting refuted by a cat page lmao
DPNAMHPJRREC,992afb63-aaa0-4d95-adae-8ca8e550d66a,3331f186-d738-4492-b9eb-60f12287f4f2,FALSE,,1.54E+18,"(Part 3 of 3) Simply not getting an abortion for yourself, but advocating for abortion for others is a direct contr… https://t.co/8uWv5Cl7RM",Jon_xc_life,AHS T&F and XC Class of 2023 Follower of Jesus Christ
7R2NKCJQNXPP,b2a4a6e6-7d56-4e86-b765-ef8c0b5c9187,353224e6-6a63-4c5f-b3d1-0439eb8f1ded,FALSE,,1.54E+18,@RichardHaass Even Ruth Bader Ginsburg knew Roe vs Wade was flimsy law.,Davidlifeviews,
GM7WMPEN2H9W,caf47bd9-524f-4287-94cc-6490ffd54b30,36488fed-f211-4a0e-9b02-c472d581b953,FALSE,,1.54E+18,"🚨WATCH - You Have No Right To An Abortion 

#RoeVWade https://t.co/l6Y0qjykmY",theslyshow,"📱https://t.co/ZUBjUEI8SJ  — Since 2004 
📰 News, Perspective, Podcasts, & Culture 
📡 Stream on All Podcast Platforms"
R7XYZ4FKMFF9,b9e58cf2-7425-4fab-9afd-828e3d154fdb,3681befe-16a6-4c97-a88c-c9e586b9790a,FALSE,,1.54E+18,@KamalaHarris Roe V Wade didn’t protect the babies that didn’t have the same opinion as you.,Coop_FCA,"Husband of an amazing woman Misty and father to Caleb. Vice President, SEC Region for FCA!"
YKR74H2QRD6F,af814d5b-8bb1-4089-b7af-24248be3d126,392c8af8-4672-49aa-96a9-78d79a522bac,FALSE,,1.54E+18,@RepValDemings Abortion is murdering an unborn baby.,albertobmas,"MD,Cardiologist,RPVI.,RVS ,RCS.
Christian, Conservative, Republican.."
2AZWNZRTVACE,c36cc694-61fb-44e1-a0d3-0f5415070b55,3a83b240-7524-4aad-ac8e-bd029617bbec,FALSE,,1.54E+18,"@FoxNews Just think about it, since 1973, when abortion became legal, there have been 63,459,781 abortions performe… https://t.co/tpMkd8mTA3",jillybean0217,
AMXMPYF9CYAJ,fe20bac9-986e-4959-84e3-2048b191515a,3d96240c-9074-439a-ac05-48e4b7c0cab5,FALSE,,1.54E+18,"@philneezy @JamesSurowiecki @InsrtHandlHere @MaxNordau @SomewhereinATX @JohnCornyn Pro-top: There has never been, a… https://t.co/Zd5KPBzfSP",greengrocer03,
XJKGQQWFXKTX,c444a8ee-172a-41d7-b743-bb4835c1c76b,3e116e70-cc9d-4480-b9ae-b84ba2cb5215,FALSE,,1.54E+18,@Food_2_Die_4 @Lynda63986855 @DLobbregt @USA_Aquanaut @Atticus58113746 @2020_Vision_ @LaughTrackItsT1… https://t.co/gGxMz9LXDw,PBennett1014,"Everyone sets their own worth in life, but most people never realize that, and they don't believe it when they see the proof in others. 1776"
CAG2KV7YTM69,f11c85a8-8476-4741-a409-27e66f6d73da,3ee4e981-4467-4137-8d10-62bd2995b06f,FALSE,,1.54E+18,"How many other @NZNationalParty MPs also think that abortion should be illegal?
👇 https://t.co/kwxsQrCyCy",HeWakaEkeNoa,The right wing's nightmare - an educated and wealthy vegan from a working class background who still gives a shit about the less fortunate #VoteGreen #GoVegan
XJKGQQWFXKTX,166377de-2d2c-4275-a050-b67822107af3,43ddf6dc-2c27-4a64-b8ae-b1c6a6adbe20,FALSE,,1.54E+18,Its actually sad and painful that muslim today say things like abortion is a fundamental right!,Imran_K91,#امپورٹڈ_حکومت_نامنظور ill informed bot 🤖 tweeting
7R2NKCJQNXPP,76483acd-d51b-40da-b4c4-c05ee0ea68b8,4421afcb-d319-4f00-8b7b-6478ed82ff07,FALSE,,1.54E+18,"@Reuters I’m not fully enlightened about this abortion thing in US. But this I know, the process to get pregnant is… https://t.co/wXzbKujeZT",vic_shola,"engineer, husband, love football, enjoy intellectual discussions"
4TG67HVWJNDP,5d0d8ba1-e7e6-4b99-9b20-89c0397bf4a8,4498e245-0ad6-40ca-8c35-d310a96c2b18,FALSE,,1.54E+18,@SheilaB910 @ms_synonym @ruprechtsfork @POTUS Abortion is trauma cause the baby screams in pain,georgiegirl1216,I'm a Disabled Army Combat Vet. Mother and Wife. I love the USA! r/t doesn't mean endorsement.
Z6J69GNZYEXY,ff4ffd7d-7adb-48b9-8985-34a08ac375a6,4578c566-bbcb-416b-a7d7-63320f2c0d5c,FALSE,,1.54E+18,@dr_ryan76 @JeremiahDaws Rape and incest made up about 5-10% of all of unplanned pregnancies. Certainly you aren’t… https://t.co/Ktm48vYq4t,KrewsLady,"Retired nurse, conservative voice."
